user_id,country,role,app,failed_logins,mfa_failures,new_device,new_country,impossible_travel,after_hours,privileged,sensitive_app,dormant_account,contractor,downloads,risk_score,label,risk_level
user_7282,Canada,employee,GitHub,1,0,1,0,1,0,0,1,0,0,5,65,1,Suspicious
user_7283,UK,admin,AWS,2,1,0,0,0,1,1,1,0,0,3,68,1,Suspicious
user_7284,China,manager,Azure,1,0,0,0,0,0,0,0,0,1,3,20,0,Normal
user_7285,Russia,service_account,Slack,1,1,0,1,1,0,0,0,0,0,6,67,1,Suspicious
user_7286,Russia,admin,Slack,6,0,0,0,0,1,1,0,0,0,3,70,2,High Risk
user_7287,UK,employee,Slack,1,0,0,0,0,0,0,0,1,0,4,29,0,Normal
user_7288,US,service_account,Slack,3,1,0,0,0,1,1,0,0,0,3,62,1,Suspicious
user_7289,India,service_account,Slack,0,0,0,0,0,0,1,1,0,1,1,40,1,Suspicious
user_7290,Canada,service_account,Payroll,0,0,0,0,1,1,0,0,0,0,3,41,1,Suspicious
user_7291,UK,manager,Slack,1,0,0,1,0,1,0,0,0,0,4,38,1,Suspicious
user_7292,Nigeria,employee,Slack,1,1,0,1,0,0,0,0,0,0,3,36,1,Suspicious
user_7293,China,admin,AWS,0,2,1,0,1,1,0,1,0,1,6,99,2,High Risk
user_7294,Germany,service_account,GitHub,1,0,1,1,0,0,0,0,0,0,4,40,1,Suspicious
user_7295,Germany,manager,Slack,1,0,0,1,1,0,0,1,0,0,3,63,1,Suspicious
user_7296,Nigeria,contractor,AWS,1,0,1,1,0,1,0,0,0,0,3,48,1,Suspicious
user_7297,Russia,employee,GitHub,1,0,0,0,0,0,0,0,0,0,4,14,0,Normal
user_7298,Germany,manager,AWS,1,2,1,0,0,1,0,0,0,0,2,52,1,Suspicious
user_7299,Nigeria,manager,Azure,1,0,0,0,0,1,1,0,0,0,7,48,1,Suspicious
user_7300,US,manager,Salesforce,0,0,0,0,0,0,1,0,0,0,2,22,0,Normal
user_7301,Canada,admin,Azure,0,1,1,0,0,0,0,1,0,0,4,42,1,Suspicious
user_7302,India,contractor,Salesforce,1,0,0,0,0,0,0,0,0,0,1,8,0,Normal
user_7303,Russia,admin,GitHub,1,0,0,1,1,1,0,1,0,0,3,73,2,High Risk
user_7304,India,contractor,Slack,3,0,0,0,0,0,0,0,0,0,2,22,0,Normal
user_7305,Nigeria,contractor,GitHub,1,1,0,0,0,0,0,1,0,0,3,34,0,Normal
user_7306,India,contractor,ServiceNow,2,1,1,0,0,0,0,1,0,1,4,62,1,Suspicious
user_7307,Nigeria,admin,AWS,1,1,0,0,0,0,0,1,0,1,2,40,1,Suspicious
user_7308,Russia,manager,Payroll,0,0,1,1,0,0,1,0,0,0,5,54,1,Suspicious
user_7309,Russia,service_account,Payroll,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_7310,Nigeria,contractor,Payroll,2,3,0,0,0,0,0,0,0,0,2,46,1,Suspicious
user_7311,China,employee,Payroll,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_7312,Germany,admin,AWS,0,0,0,0,0,0,0,1,0,1,2,24,0,Normal
user_7313,Canada,manager,GitHub,0,0,1,0,0,0,1,0,0,0,5,40,1,Suspicious
user_7314,Nigeria,admin,Salesforce,0,1,1,0,0,0,0,1,0,0,3,40,1,Suspicious
user_7315,US,service_account,GitHub,0,1,1,0,0,1,0,1,0,1,2,56,1,Suspicious
user_7316,Nigeria,service_account,Salesforce,0,1,0,1,0,1,0,1,0,1,1,56,1,Suspicious
user_7317,Russia,manager,Azure,1,1,0,0,0,0,0,0,0,0,4,24,0,Normal
user_7318,China,service_account,AWS,1,0,0,0,1,0,0,1,0,0,7,57,1,Suspicious
user_7319,Russia,admin,ServiceNow,0,0,0,0,0,0,0,0,1,0,1,17,0,Normal
user_7320,China,contractor,GitHub,0,0,0,0,1,0,0,1,0,0,3,43,1,Suspicious
user_7321,India,manager,Salesforce,2,1,0,0,0,0,0,0,0,0,5,32,0,Normal
user_7322,Germany,employee,Payroll,2,1,0,0,1,0,0,0,0,0,2,51,1,Suspicious
user_7323,Nigeria,manager,AWS,2,1,0,0,0,1,0,0,0,0,2,36,1,Suspicious
user_7324,Russia,service_account,Salesforce,0,1,0,0,0,1,1,0,1,0,3,59,1,Suspicious
user_7325,Nigeria,manager,Payroll,3,2,0,0,0,0,0,1,0,0,3,56,1,Suspicious
user_7326,Canada,admin,Salesforce,0,1,0,1,0,1,0,0,0,0,1,36,1,Suspicious
user_7327,Nigeria,service_account,ServiceNow,1,1,0,0,0,0,0,1,1,0,4,51,1,Suspicious
user_7328,Germany,manager,Azure,1,1,0,0,0,0,0,0,0,0,5,26,0,Normal
user_7329,UK,contractor,Azure,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_7330,Canada,admin,Azure,2,1,0,1,0,0,0,0,0,1,2,48,1,Suspicious
user_7331,Russia,admin,AWS,1,0,0,0,0,0,1,1,0,0,1,38,1,Suspicious
user_7332,US,contractor,ServiceNow,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_7333,China,manager,Slack,0,1,1,0,0,0,0,1,0,0,2,38,1,Suspicious
user_7334,India,manager,Salesforce,2,1,0,0,0,1,0,1,1,0,0,59,1,Suspicious
user_7335,US,employee,ServiceNow,3,0,0,1,1,0,0,0,0,0,6,69,1,Suspicious
user_7336,Canada,contractor,ServiceNow,2,1,0,1,0,1,0,1,0,0,6,70,2,High Risk
user_7337,Russia,manager,AWS,1,0,0,0,0,0,1,0,0,1,3,38,1,Suspicious
user_7338,Canada,employee,GitHub,1,0,0,0,0,0,0,1,0,0,5,28,0,Normal
user_7339,India,employee,ServiceNow,0,0,1,0,0,0,0,1,0,0,1,26,0,Normal
user_7340,Nigeria,admin,AWS,0,0,0,0,0,0,1,0,1,1,3,47,1,Suspicious
user_7341,Germany,admin,Azure,0,0,0,0,0,0,0,1,0,0,5,22,0,Normal
user_7342,Nigeria,manager,Payroll,0,0,1,0,0,0,1,0,0,0,2,34,0,Normal
user_7343,India,admin,GitHub,0,0,1,0,0,1,0,1,0,0,4,42,1,Suspicious
user_7344,India,employee,Salesforce,0,1,0,0,1,0,0,0,0,0,4,43,1,Suspicious
user_7345,India,manager,Slack,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_7346,UK,employee,Slack,4,1,0,0,0,0,0,0,0,0,2,38,1,Suspicious
user_7347,China,admin,Slack,1,0,0,0,0,0,1,0,0,0,3,30,0,Normal
user_7348,UK,manager,Payroll,3,0,1,0,0,0,1,1,0,0,3,66,1,Suspicious
user_7349,India,contractor,AWS,2,1,0,0,0,0,1,1,0,1,2,64,1,Suspicious
user_7350,China,contractor,Slack,1,0,0,0,0,1,0,1,0,1,4,44,1,Suspicious
user_7351,Russia,contractor,AWS,0,2,0,0,0,0,1,0,0,0,5,48,1,Suspicious
user_7352,Germany,contractor,Salesforce,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
user_7353,Canada,admin,Salesforce,0,0,0,0,0,0,1,1,0,0,0,30,0,Normal
user_7354,US,admin,Azure,2,0,0,0,1,0,0,0,0,0,2,41,1,Suspicious
user_7355,UK,contractor,ServiceNow,0,0,0,0,0,0,0,1,0,0,3,18,0,Normal
user_7356,Canada,employee,GitHub,2,0,0,0,0,0,0,0,0,0,2,16,0,Normal
user_7357,Russia,service_account,Slack,2,0,0,0,0,1,0,0,0,0,4,30,0,Normal
user_7358,US,employee,Salesforce,1,0,0,0,0,0,0,1,0,0,2,22,0,Normal
user_7359,UK,contractor,Azure,1,0,0,0,0,0,0,1,0,1,2,30,0,Normal
user_7360,UK,manager,Salesforce,0,0,0,0,0,1,0,0,0,0,3,16,0,Normal
user_7361,Nigeria,manager,GitHub,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_7362,India,manager,Salesforce,3,0,1,0,0,0,0,0,0,0,4,38,1,Suspicious
user_7363,China,employee,ServiceNow,0,0,1,0,0,0,0,0,0,0,2,16,0,Normal
user_7364,Nigeria,manager,ServiceNow,0,0,0,0,0,0,0,0,0,0,4,8,0,Normal
user_7365,Canada,manager,Azure,1,0,1,0,0,0,0,1,0,1,1,40,1,Suspicious
user_7366,China,service_account,Azure,1,1,0,0,0,1,0,1,0,0,1,40,1,Suspicious
user_7367,Canada,contractor,AWS,0,0,1,0,0,1,0,0,0,0,7,36,1,Suspicious
user_7368,US,manager,Salesforce,4,1,0,0,0,0,1,0,0,0,2,56,1,Suspicious
user_7369,Germany,contractor,ServiceNow,1,1,0,0,0,1,0,0,0,0,2,30,0,Normal
user_7370,Russia,admin,Slack,2,0,0,0,0,0,1,1,0,1,2,54,1,Suspicious
user_7371,UK,service_account,Azure,1,0,0,0,0,1,1,0,1,1,6,69,1,Suspicious
user_7372,China,manager,Slack,3,1,0,0,0,0,0,0,0,0,1,30,0,Normal
user_7373,US,service_account,Slack,2,0,0,1,0,0,1,0,0,0,5,54,1,Suspicious
user_7374,UK,service_account,Slack,1,0,0,0,0,0,1,1,0,1,1,46,1,Suspicious
user_7375,India,manager,GitHub,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_7376,UK,admin,ServiceNow,1,0,1,0,0,0,0,0,1,1,3,47,1,Suspicious
user_7377,Russia,manager,AWS,0,1,0,0,1,1,1,0,0,0,4,71,2,High Risk
user_7378,UK,manager,AWS,1,0,1,0,1,0,0,0,0,0,0,43,1,Suspicious
user_7379,India,manager,Slack,1,1,0,0,0,1,1,1,0,0,5,66,1,Suspicious
user_7380,Germany,service_account,ServiceNow,1,1,0,1,0,0,1,0,0,0,4,56,1,Suspicious
user_7381,UK,employee,GitHub,1,3,0,0,0,0,0,0,0,0,1,38,1,Suspicious
user_7382,Russia,contractor,Slack,2,1,0,0,0,0,0,1,0,1,4,50,1,Suspicious
user_7383,Germany,admin,AWS,1,0,1,0,0,0,0,1,0,1,7,52,1,Suspicious
user_7384,UK,manager,Payroll,0,0,0,0,0,0,0,0,1,0,3,21,0,Normal
user_7385,China,employee,ServiceNow,1,0,1,0,0,1,0,0,0,0,0,28,0,Normal
user_7386,Russia,employee,Payroll,1,0,0,0,1,1,0,0,0,0,4,49,1,Suspicious
user_7387,China,employee,Salesforce,1,1,1,0,0,0,0,0,0,1,4,44,1,Suspicious
user_7388,India,employee,ServiceNow,2,0,0,0,0,1,1,1,0,0,2,56,1,Suspicious
user_7389,UK,contractor,ServiceNow,0,0,1,0,0,0,0,1,0,1,7,46,1,Suspicious
user_7390,India,employee,Azure,1,0,0,0,0,0,1,0,0,0,4,32,0,Normal
user_7391,UK,manager,Payroll,0,2,0,0,0,1,0,1,0,0,3,48,1,Suspicious
user_7392,US,employee,Salesforce,0,0,1,1,0,0,1,0,0,0,1,46,1,Suspicious
user_7393,India,employee,AWS,2,1,0,0,0,1,1,1,0,0,1,64,1,Suspicious
user_7394,China,employee,GitHub,1,0,0,0,1,1,0,0,0,1,2,53,1,Suspicious
user_7395,Germany,service_account,Slack,2,0,0,0,0,0,0,1,0,0,2,28,0,Normal
user_7396,UK,employee,Azure,3,1,0,1,0,0,0,1,0,0,4,62,1,Suspicious
user_7397,India,contractor,Slack,2,1,1,0,0,0,0,1,0,1,2,58,1,Suspicious
user_7398,Nigeria,service_account,Azure,2,0,0,0,0,1,0,0,0,0,3,28,0,Normal
user_7399,Nigeria,contractor,Payroll,0,0,0,0,0,0,0,0,0,0,2,4,0,Normal
user_7400,Germany,admin,Payroll,1,0,1,0,0,1,0,1,0,0,4,48,1,Suspicious
user_7401,Nigeria,manager,AWS,0,0,0,1,0,0,1,1,0,0,5,54,1,Suspicious
user_7402,Germany,manager,Slack,0,3,0,0,0,0,1,1,0,0,5,70,2,High Risk
user_7403,UK,manager,AWS,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_7404,US,employee,Azure,0,0,0,0,0,0,0,1,0,0,1,14,0,Normal
user_7405,Nigeria,admin,AWS,0,1,0,0,1,0,0,0,0,0,4,43,1,Suspicious
user_7406,Russia,service_account,Slack,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_7407,UK,manager,AWS,0,1,0,0,0,1,0,0,0,0,5,30,0,Normal
user_7408,Russia,contractor,Salesforce,0,0,0,0,0,0,0,1,0,1,2,24,0,Normal
user_7409,China,manager,Azure,0,0,1,0,0,0,0,1,0,0,0,24,0,Normal
user_7410,Russia,manager,GitHub,1,0,0,0,0,1,1,0,0,0,4,42,1,Suspicious
user_7411,US,contractor,AWS,2,1,1,0,0,0,0,1,0,0,3,52,1,Suspicious
user_7412,India,manager,Salesforce,1,1,1,0,0,0,0,1,0,0,4,48,1,Suspicious
user_7413,Canada,service_account,Salesforce,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_7414,Nigeria,contractor,Slack,0,1,0,0,0,0,1,0,0,0,4,36,1,Suspicious
user_7415,India,admin,Salesforce,1,1,1,0,0,0,1,0,0,0,2,50,1,Suspicious
user_7416,Germany,employee,Payroll,0,0,0,1,0,0,0,0,0,0,7,28,0,Normal
user_7417,Russia,manager,Azure,0,1,1,0,0,1,0,0,0,0,3,38,1,Suspicious
user_7418,Nigeria,employee,Slack,1,0,1,1,0,1,0,1,0,0,1,56,1,Suspicious
user_7419,Russia,manager,Salesforce,0,0,0,0,0,0,0,1,0,1,1,22,0,Normal
user_7420,Canada,manager,Azure,1,1,0,0,0,0,0,1,0,1,7,50,1,Suspicious
user_7421,China,manager,Payroll,0,0,1,0,1,0,0,0,0,0,3,43,1,Suspicious
user_7422,US,service_account,Azure,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_7423,Nigeria,contractor,AWS,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_7424,India,admin,Payroll,1,1,0,0,0,0,0,1,0,0,2,32,0,Normal
user_7425,Canada,admin,Slack,0,0,0,0,0,0,0,0,0,0,4,8,0,Normal
user_7426,Nigeria,contractor,Salesforce,2,0,0,0,0,0,0,0,1,1,4,43,1,Suspicious
user_7427,Russia,admin,GitHub,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_7428,Canada,manager,Slack,1,2,0,0,0,0,0,0,0,0,5,36,1,Suspicious
user_7429,Canada,admin,Salesforce,1,1,0,0,0,0,0,0,0,0,4,24,0,Normal
user_7430,China,admin,Salesforce,1,3,1,0,0,0,0,0,0,0,1,50,1,Suspicious
user_7431,Canada,service_account,Azure,0,0,0,0,1,0,0,1,0,0,6,49,1,Suspicious
user_7432,Russia,admin,Payroll,0,2,0,0,0,0,0,0,0,0,4,28,0,Normal
user_7433,Nigeria,employee,ServiceNow,0,0,0,0,0,0,0,1,0,0,5,22,0,Normal
user_7434,Canada,service_account,Slack,1,4,1,0,0,0,0,0,0,0,2,62,1,Suspicious
user_7435,China,service_account,AWS,1,2,1,1,0,1,0,1,0,0,3,80,2,High Risk
user_7436,Russia,contractor,ServiceNow,0,0,0,0,0,0,0,1,0,0,1,14,0,Normal
user_7437,India,admin,Azure,1,0,1,0,0,0,1,0,0,0,3,42,1,Suspicious
user_7438,UK,employee,Payroll,1,1,0,0,0,0,0,0,0,0,3,22,0,Normal
user_7439,US,manager,Salesforce,0,1,1,0,1,0,1,0,0,0,7,79,2,High Risk
user_7440,Nigeria,manager,Payroll,0,1,0,0,0,0,1,1,0,0,2,44,1,Suspicious
user_7441,UK,employee,Salesforce,4,0,1,0,0,0,0,0,0,1,3,50,1,Suspicious
user_7442,India,employee,AWS,0,1,0,0,1,0,0,0,1,0,2,54,1,Suspicious
user_7443,Canada,manager,GitHub,1,1,0,0,0,1,1,1,0,1,2,68,1,Suspicious
user_7444,Canada,manager,ServiceNow,1,0,0,1,0,0,0,1,0,0,4,40,1,Suspicious
user_7445,Germany,contractor,ServiceNow,0,0,0,0,0,1,0,0,1,0,2,29,0,Normal
user_7446,China,contractor,ServiceNow,0,0,0,0,0,1,0,1,0,0,3,28,0,Normal
user_7447,India,contractor,Salesforce,1,0,0,0,0,1,1,0,0,0,5,44,1,Suspicious
user_7448,India,manager,Salesforce,2,0,0,1,0,0,0,0,0,0,5,36,1,Suspicious
user_7449,UK,contractor,Payroll,1,1,0,0,0,0,1,0,0,0,3,40,1,Suspicious
user_7450,India,manager,Salesforce,0,1,0,0,0,0,0,1,0,1,5,40,1,Suspicious
user_7451,UK,manager,Payroll,0,2,1,0,0,0,0,0,0,0,4,40,1,Suspicious
user_7452,China,employee,Payroll,1,0,0,0,0,1,0,1,0,1,3,42,1,Suspicious
user_7453,Russia,service_account,ServiceNow,1,2,0,1,0,0,0,1,0,0,1,54,1,Suspicious
user_7454,India,service_account,Payroll,2,1,0,0,0,1,1,0,0,0,2,54,1,Suspicious
user_7455,Russia,manager,Azure,2,1,1,1,1,0,0,0,0,0,0,73,2,High Risk
user_7456,Germany,service_account,Slack,2,1,1,0,0,1,0,1,0,0,5,66,1,Suspicious
user_7457,Nigeria,manager,Salesforce,0,0,1,0,0,1,0,0,0,0,3,28,0,Normal
user_7458,Canada,contractor,GitHub,0,1,0,1,0,0,0,0,0,0,4,32,0,Normal
user_7459,Nigeria,manager,Salesforce,1,0,0,0,0,0,0,0,0,0,0,6,0,Normal
user_7460,Russia,manager,AWS,0,1,1,0,0,0,0,0,0,0,4,30,0,Normal
user_7461,Canada,manager,Salesforce,1,1,1,0,0,0,0,1,0,0,0,40,1,Suspicious
user_7462,UK,employee,ServiceNow,1,0,1,0,0,1,0,1,0,1,1,50,1,Suspicious
user_7463,Canada,admin,Azure,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_7464,US,admin,Payroll,3,2,0,0,0,0,1,1,0,0,4,76,2,High Risk
user_7465,China,admin,GitHub,0,0,0,0,0,1,1,0,0,0,4,36,1,Suspicious
user_7466,India,admin,Payroll,1,1,0,0,0,1,0,0,0,1,6,46,1,Suspicious
user_7467,US,employee,Salesforce,1,1,0,0,0,1,0,1,0,0,5,48,1,Suspicious
user_7468,UK,contractor,ServiceNow,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_7469,India,contractor,GitHub,0,0,1,1,0,1,0,1,0,0,4,56,1,Suspicious
user_7470,Nigeria,service_account,Slack,2,0,0,1,0,0,0,1,0,0,2,42,1,Suspicious
user_7471,China,contractor,Payroll,1,0,0,0,0,0,1,0,0,0,8,40,1,Suspicious
user_7472,Nigeria,service_account,Payroll,1,0,0,0,0,1,0,0,0,1,6,36,1,Suspicious
user_7473,India,admin,Salesforce,2,0,0,0,1,0,0,0,0,0,5,47,1,Suspicious
user_7474,China,manager,Payroll,0,0,0,0,0,0,0,0,1,0,3,21,0,Normal
user_7475,Russia,contractor,Slack,0,0,0,0,0,0,0,0,1,0,2,19,0,Normal
user_7476,US,admin,Azure,1,0,0,0,1,0,0,0,0,0,3,37,1,Suspicious
user_7477,Russia,employee,Salesforce,2,1,0,0,0,1,1,1,0,0,1,64,1,Suspicious
user_7478,China,manager,GitHub,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_7479,Russia,manager,Payroll,1,1,0,0,1,1,0,0,0,0,5,61,1,Suspicious
user_7480,Germany,employee,ServiceNow,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
user_7481,China,admin,ServiceNow,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_7482,China,service_account,AWS,1,1,0,0,0,0,0,0,0,1,4,32,0,Normal
user_7483,India,contractor,Salesforce,0,0,0,0,0,0,1,1,0,0,1,32,0,Normal
user_7484,Canada,service_account,Slack,3,1,0,1,0,0,0,0,0,0,3,48,1,Suspicious
user_7485,Russia,manager,ServiceNow,1,0,0,0,0,0,1,1,0,1,6,56,1,Suspicious
user_7486,China,manager,GitHub,1,0,0,0,0,0,1,1,0,0,4,44,1,Suspicious
user_7487,Germany,employee,Slack,2,0,0,0,0,0,0,0,0,0,2,16,0,Normal
user_7488,Russia,service_account,Payroll,2,1,0,0,0,0,0,1,0,0,3,40,1,Suspicious
user_7489,US,manager,GitHub,2,2,1,0,1,1,0,0,0,0,2,83,2,High Risk
user_7490,Russia,employee,AWS,1,1,0,0,1,1,0,0,0,0,3,57,1,Suspicious
user_7491,UK,contractor,Payroll,1,0,1,1,0,1,0,1,0,0,2,58,1,Suspicious
user_7492,Germany,contractor,GitHub,3,0,0,0,0,0,1,0,1,1,6,71,2,High Risk
user_7493,Germany,employee,Azure,2,1,0,0,0,0,1,0,0,0,1,42,1,Suspicious
user_7494,Russia,service_account,GitHub,0,0,0,1,0,0,0,1,0,0,6,38,1,Suspicious
user_7495,Russia,service_account,Payroll,2,1,0,0,0,0,0,0,0,0,1,24,0,Normal
user_7496,Russia,admin,Payroll,1,2,0,0,0,0,0,1,0,0,4,46,1,Suspicious
user_7497,China,manager,GitHub,0,0,0,0,1,0,1,0,0,0,4,51,1,Suspicious
user_7498,Russia,admin,Azure,0,0,0,1,0,1,1,0,0,0,2,46,1,Suspicious
user_7499,Nigeria,manager,GitHub,1,1,0,0,0,0,0,0,0,1,2,28,0,Normal
user_7500,Nigeria,employee,Azure,1,1,0,0,0,0,0,0,0,0,3,22,0,Normal
user_7501,Nigeria,service_account,Salesforce,2,0,1,0,0,0,1,0,0,0,3,48,1,Suspicious
user_7502,China,service_account,ServiceNow,0,1,0,0,0,0,0,0,0,1,2,22,0,Normal
user_7503,Germany,service_account,AWS,0,0,0,0,0,0,1,0,0,0,0,18,0,Normal
user_7504,Nigeria,admin,ServiceNow,3,0,0,0,0,1,0,0,0,0,0,28,0,Normal
user_7505,India,admin,AWS,0,1,1,1,0,0,0,0,0,0,3,42,1,Suspicious
user_7506,Nigeria,contractor,GitHub,2,1,0,1,0,0,1,0,1,1,1,79,2,High Risk
user_7507,US,service_account,Azure,1,1,0,0,0,0,0,0,0,0,2,20,0,Normal
user_7508,UK,manager,AWS,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_7509,US,service_account,GitHub,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_7510,China,manager,ServiceNow,0,1,0,0,0,0,0,0,1,0,5,35,1,Suspicious
user_7511,India,manager,ServiceNow,0,1,1,0,0,1,0,0,1,1,1,57,1,Suspicious
user_7512,Nigeria,employee,AWS,1,0,0,0,0,0,1,0,0,0,7,38,1,Suspicious
user_7513,UK,employee,Salesforce,1,0,0,0,0,0,1,1,0,1,2,48,1,Suspicious
user_7514,India,manager,Salesforce,1,1,0,0,0,0,1,1,0,0,3,52,1,Suspicious
user_7515,UK,employee,Azure,0,1,0,0,0,0,0,1,0,0,3,28,0,Normal
user_7516,India,employee,Payroll,0,0,0,0,1,1,0,1,0,0,3,53,1,Suspicious
user_7517,Russia,admin,Azure,2,0,0,0,0,0,1,1,0,0,3,48,1,Suspicious
user_7518,Russia,manager,GitHub,0,0,0,0,0,0,1,0,0,0,7,32,0,Normal
user_7519,China,admin,GitHub,3,1,0,0,0,0,1,1,0,0,4,66,1,Suspicious
user_7520,India,service_account,AWS,0,1,0,0,0,1,0,0,0,0,5,30,0,Normal
user_7521,UK,employee,AWS,1,1,0,0,0,0,0,0,0,0,2,20,0,Normal
user_7522,US,employee,GitHub,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_7523,Nigeria,service_account,Payroll,4,3,0,0,0,1,0,0,0,0,2,68,1,Suspicious
user_7524,Nigeria,contractor,Salesforce,0,0,0,0,0,0,1,0,0,0,1,20,0,Normal
user_7525,UK,service_account,AWS,0,1,1,0,1,0,0,0,0,0,2,51,1,Suspicious
user_7526,US,employee,AWS,1,1,0,0,1,0,0,0,0,0,1,43,1,Suspicious
user_7527,Russia,employee,AWS,2,0,0,0,0,0,0,0,0,0,4,20,0,Normal
user_7528,Canada,manager,Slack,0,0,0,1,0,1,0,1,0,0,2,40,1,Suspicious
user_7529,India,admin,Azure,0,0,0,0,0,1,0,1,0,0,2,26,0,Normal
user_7530,China,admin,ServiceNow,0,0,0,0,0,0,0,0,0,1,4,16,0,Normal
user_7531,China,manager,GitHub,0,0,0,0,0,0,0,0,0,0,6,12,0,Normal
user_7532,Russia,contractor,Salesforce,1,0,0,0,0,1,1,0,0,0,1,36,1,Suspicious
user_7533,China,employee,ServiceNow,2,2,0,0,0,0,1,0,0,0,3,56,1,Suspicious
user_7534,Germany,employee,GitHub,1,1,0,0,0,0,1,0,0,0,2,38,1,Suspicious
user_7535,Russia,service_account,GitHub,2,0,0,0,0,1,0,0,0,0,3,28,0,Normal
user_7536,Germany,admin,Slack,0,1,0,0,0,0,0,0,0,0,2,14,0,Normal
user_7537,Russia,contractor,Payroll,0,0,1,0,0,0,0,1,0,0,3,30,0,Normal
user_7538,Germany,employee,Salesforce,2,0,1,0,0,0,0,0,0,0,2,28,0,Normal
user_7539,Germany,service_account,ServiceNow,3,0,0,1,1,0,0,1,1,0,5,94,2,High Risk
user_7540,Russia,employee,AWS,1,1,1,0,0,0,0,0,0,0,6,40,1,Suspicious
user_7541,Nigeria,manager,AWS,4,3,0,0,0,0,0,0,0,0,3,60,1,Suspicious
user_7542,China,manager,Slack,2,0,1,0,0,1,0,0,0,0,3,40,1,Suspicious
user_7543,UK,employee,Azure,1,0,0,0,0,0,0,0,0,1,3,20,0,Normal
user_7544,Germany,manager,GitHub,2,0,0,0,0,0,1,1,0,1,3,56,1,Suspicious
user_7545,India,admin,AWS,1,2,1,0,0,1,1,1,0,0,4,86,2,High Risk
user_7546,Nigeria,contractor,AWS,2,1,0,0,0,1,1,1,0,0,2,66,1,Suspicious
user_7547,Canada,employee,GitHub,0,0,1,0,0,0,0,1,0,0,2,28,0,Normal
user_7548,Germany,contractor,Slack,0,0,1,0,0,0,1,0,0,0,2,34,0,Normal
user_7549,China,service_account,Slack,0,0,0,0,0,0,0,0,0,1,1,10,0,Normal
user_7550,China,service_account,Azure,0,0,1,0,0,1,0,0,0,0,5,32,0,Normal
user_7551,US,employee,ServiceNow,1,0,1,0,0,0,0,0,0,0,0,18,0,Normal
user_7552,Russia,manager,ServiceNow,0,1,0,0,0,0,0,0,1,0,2,29,0,Normal
user_7553,Nigeria,contractor,Azure,1,0,0,0,0,0,0,1,0,1,1,28,0,Normal
user_7554,US,manager,Azure,0,0,0,0,0,0,1,1,0,0,4,38,1,Suspicious
user_7555,Canada,contractor,Payroll,0,1,0,0,0,0,1,0,0,0,2,32,0,Normal
user_7556,Nigeria,employee,Payroll,1,1,0,0,0,0,0,1,0,0,3,34,0,Normal
user_7557,Nigeria,manager,Salesforce,1,0,1,0,0,1,0,0,0,1,4,44,1,Suspicious
user_7558,Nigeria,manager,Azure,2,0,0,0,0,0,0,0,0,0,2,16,0,Normal
user_7559,Russia,employee,AWS,2,3,0,0,0,1,0,0,0,0,1,54,1,Suspicious
user_7560,Germany,service_account,Azure,0,1,0,0,0,0,0,1,0,1,6,42,1,Suspicious
user_7561,Russia,employee,AWS,1,0,0,0,0,0,0,0,0,0,1,8,0,Normal
user_7562,UK,service_account,ServiceNow,1,1,1,0,0,1,1,0,0,0,3,62,1,Suspicious
user_7563,Nigeria,contractor,Payroll,0,1,1,0,0,1,1,1,0,1,2,74,2,High Risk
user_7564,Russia,manager,Payroll,0,1,1,0,0,1,0,0,0,1,7,54,1,Suspicious
user_7565,Russia,manager,AWS,0,0,0,0,0,1,0,1,0,0,1,24,0,Normal
user_7566,Germany,manager,ServiceNow,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_7567,UK,service_account,Azure,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
user_7568,Germany,employee,AWS,1,0,1,0,0,0,1,1,0,0,3,54,1,Suspicious
user_7569,US,manager,GitHub,0,0,1,0,0,0,0,0,0,0,0,12,0,Normal
user_7570,China,service_account,Salesforce,2,0,0,0,0,1,1,0,0,0,1,42,1,Suspicious
user_7571,Germany,manager,Salesforce,1,0,0,1,0,1,0,1,1,1,2,69,1,Suspicious
